method,sim_setup,beta_int,epsilon,rep,seed,status,synth_file,sigma,epochs,beta123_real,se_real,p_real,R2_real_train,beta123_syn,se_syn,p_syn,R2_syn_train,abs_err_beta123,RMSE_holdout,R2_holdout,RMSE_real_holdout,R2_real_holdout,delta_RMSE_holdout,delta_R2_holdout
DPWGAN,constant,0.0,3.0,3,10103003,OK,higher_order_dpwgan_sweep_constant\beta_int_0.000\eps_3\synthetic_rep_03.csv,2.0,143,0.0008394053475144127,0.0023708667995082262,0.723306760807837,0.9117721034054187,-0.0006516261719075609,0.0009860772706655008,0.5087343485911225,0.9879661026838898,0.0014910315194219736,0.64723670609658,0.8510785718807903,0.5047810402172017,0.909419026713964,0.1424556658793783,-0.05834045483317374
DPWGAN,constant,0.0,3.0,4,10103004,OK,higher_order_dpwgan_sweep_constant\beta_int_0.000\eps_3\synthetic_rep_04.csv,2.0,143,0.0008394053475144127,0.0023708667995082262,0.723306760807837,0.9117721034054187,-0.10515958493910796,0.014483142747507033,4.050249033454853e-13,0.8260134064922879,0.10599899028662237,1.0284454792409252,0.6239951374969679,0.5047810402172017,0.909419026713964,0.5236644390237235,-0.28542388921699613
DPWGAN,constant,0.0,3.0,5,10103005,OK,higher_order_dpwgan_sweep_constant\beta_int_0.000\eps_3\synthetic_rep_05.csv,2.0,143,0.0008394053475144127,0.0023708667995082262,0.723306760807837,0.9117721034054187,-0.05207844119454178,0.014791500810508713,0.0004315579235626534,0.8806636590339839,0.052917846542056196,0.9409207774599051,0.6852708043635594,0.5047810402172017,0.909419026713964,0.4361397372427034,-0.22414822235040466
DPWGAN,constant,0.0,4.0,1,10104001,OK,higher_order_dpwgan_sweep_constant\beta_int_0.000\eps_4\synthetic_rep_01.csv,2.0,244,0.0008394053475144127,0.0023708667995082262,0.723306760807837,0.9117721034054187,-0.0031570605052441015,0.0012722225566434541,0.013093561987599452,0.97633665016884,0.003996465852758514,0.5335706084426437,0.8987920305782908,0.5047810402172017,0.909419026713964,0.028789568225441986,-0.010626996135673195
DPWGAN,constant,0.0,4.0,2,10104002,OK,higher_order_dpwgan_sweep_constant\beta_int_0.000\eps_4\synthetic_rep_02.csv,2.0,244,0.0008394053475144127,0.0023708667995082262,0.723306760807837,0.9117721034054187,0.0025618356391036434,0.0015663868486751158,0.10196543753000137,0.9737903990401804,0.0017224302915892307,0.5870116601997043,0.8775033053173205,0.5047810402172017,0.909419026713964,0.08223061998250258,-0.03191572139664356
DPWGAN,constant,0.0,4.0,3,10104003,OK,higher_order_dpwgan_sweep_constant\beta_int_0.000\eps_4\synthetic_rep_03.csv,2.0,244,0.0008394053475144127,0.0023708667995082262,0.723306760807837,0.9117721034054187,0.036663897332035435,0.016489593775745204,0.02620092928647491,0.7555994100887783,0.03582449198452102,0.6204215284378606,0.8631626569747906,0.5047810402172017,0.909419026713964,0.11564048822065887,-0.046256369739173464
DPWGAN,constant,0.0,4.0,4,10104004,OK,higher_order_dpwgan_sweep_constant\beta_int_0.000\eps_4\synthetic_rep_04.csv,2.0,244,0.0008394053475144127,0.0023708667995082262,0.723306760807837,0.9117721034054187,0.002968331461329219,0.0019288990353128655,0.12385781330430772,0.9529745008359851,0.0021289261138148063,0.5430248522251505,0.89517368322975,0.5047810402172017,0.909419026713964,0.038243812007948796,-0.014245343484214024
DPWGAN,constant,0.0,4.0,5,10104005,OK,higher_order_dpwgan_sweep_constant\beta_int_0.000\eps_4\synthetic_rep_05.csv,2.0,244,0.0008394053475144127,0.0023708667995082262,0.723306760807837,0.9117721034054187,0.007030373824046543,0.0023809625960237364,0.0031548603476088542,0.9368938229260231,0.00619096847653213,0.6009787578917398,0.8716046906973315,0.5047810402172017,0.909419026713964,0.09619771767453811,-0.03781433601663253
DPWGAN,constant,0.0,5.0,1,10105001,OK,higher_order_dpwgan_sweep_constant\beta_int_0.000\eps_5\synthetic_rep_01.csv,2.0,383,0.0008394053475144127,0.0023708667995082262,0.723306760807837,0.9117721034054187,-0.004511693005459009,0.0030347507919385457,0.1371227765908498,0.905662918846397,0.005351098352973422,0.567384506102008,0.8855578894527119,0.5047810402172017,0.909419026713964,0.06260346588480625,-0.023861137261252163
DPWGAN,constant,0.0,5.0,2,10105002,OK,higher_order_dpwgan_sweep_constant\beta_int_0.000\eps_5\synthetic_rep_02.csv,2.0,383,0.0008394053475144127,0.0023708667995082262,0.723306760807837,0.9117721034054187,0.009850347909357095,0.0021560192372544382,4.947962998799775e-06,0.9441812988420973,0.009010942561842683,0.5944644677971062,0.8743730787371139,0.5047810402172017,0.909419026713964,0.08968342757990444,-0.03504594797685012
DPWGAN,constant,0.0,5.0,3,10105003,OK,higher_order_dpwgan_sweep_constant\beta_int_0.000\eps_5\synthetic_rep_03.csv,2.0,383,0.0008394053475144127,0.0023708667995082262,0.723306760807837,0.9117721034054187,-0.0009075855230074445,0.0031446075942298275,0.7728791707627918,0.9186807518719677,0.0017469908705218572,0.537974625088568,0.8971144230169685,0.5047810402172017,0.909419026713964,0.033193584871366255,-0.012304603696995486
DPWGAN,constant,0.0,5.0,4,10105004,OK,higher_order_dpwgan_sweep_constant\beta_int_0.000\eps_5\synthetic_rep_04.csv,2.0,383,0.0008394053475144127,0.0023708667995082262,0.723306760807837,0.9117721034054187,0.0012054909089452858,0.001620671409429525,0.45699671124904373,0.9237890459618461,0.0003660855614308731,0.5143833088973753,0.9059400702699786,0.5047810402172017,0.909419026713964,0.009602268680173554,-0.003478956443985437
DPWGAN,constant,0.0,5.0,5,10105005,OK,higher_order_dpwgan_sweep_constant\beta_int_0.000\eps_5\synthetic_rep_05.csv,2.0,383,0.0008394053475144127,0.0023708667995082262,0.723306760807837,0.9117721034054187,0.002877131587456409,0.0020441077166344617,0.1592941470193195,0.931094844663392,0.002037726239941996,0.5184817298422354,0.9044352277498114,0.5047810402172017,0.909419026713964,0.01370068962503368,-0.004983798964152575
DPWGAN,constant,0.5,1.0,1,20101001,OK,higher_order_dpwgan_sweep_constant\beta_int_0.500\eps_1\synthetic_rep_01.csv,2.0,20,0.5039110922736454,0.002414487317756396,0.0,0.9653447932694739,-0.3624901237871745,0.1679591531799819,0.03092892747876528,0.597761434915143,0.8664012160608199,2.675967732255274,0.06600728242347853,0.49812418674445874,0.9676363865825883,2.1778435455108154,-0.9016291041591098
DPWGAN,constant,0.5,1.0,2,20101002,OK,higher_order_dpwgan_sweep_constant\beta_int_0.500\eps_1\synthetic_rep_02.csv,2.0,20,0.5039110922736454,0.002414487317756396,0.0,0.9653447932694739,0.015250550776321287,0.23507611362197559,0.9482744935216788,0.5520452587222036,0.4886605414973241,1.7222609492944871,0.6131169932320575,0.49812418674445874,0.9676363865825883,1.2241367625500283,-0.35451939335053084
DPWGAN,constant,0.5,1.0,3,20101003,OK,higher_order_dpwgan_sweep_constant\beta_int_0.500\eps_1\synthetic_rep_03.csv,2.0,20,0.5039110922736454,0.002414487317756396,0.0,0.9653447932694739,0.46152154647551613,0.19307079841589642,0.016841962328705544,0.5340401932749195,0.04238954579812926,2.7714794964305756,-0.0018554972038391515,0.49812418674445874,0.9676363865825883,2.2733553096861168,-0.9694918837864275
DPWGAN,constant,0.5,1.0,4,20101004,OK,higher_order_dpwgan_sweep_constant\beta_int_0.500\eps_1\synthetic_rep_04.csv,2.0,20,0.5039110922736454,0.002414487317756396,0.0,0.9653447932694739,0.04475102228856312,0.07538383191313415,0.5527610594998711,0.5561644290398573,0.4591600699850823,1.8047642940292632,0.575162616072767,0.49812418674445874,0.9676363865825883,1.3066401072848044,-0.39247377050982135
DPWGAN,constant,0.5,1.0,5,20101005,OK,higher_order_dpwgan_sweep_constant\beta_int_0.500\eps_1\synthetic_rep_05.csv,2.0,20,0.5039110922736454,0.002414487317756396,0.0,0.9653447932694739,-0.03759018632033609,0.00827472995126259,5.598427757359173e-06,0.9271985551965203,0.5415012785939814,2.1309037903040093,0.4077440543777927,0.49812418674445874,0.9676363865825883,1.6327796035595505,-0.5598923322047956
DPWGAN,constant,0.5,2.0,1,20102001,OK,higher_order_dpwgan_sweep_constant\beta_int_0.500\eps_2\synthetic_rep_01.csv,2.0,74,0.5039110922736454,0.002414487317756396,0.0,0.9653447932694739,-0.08842398405374825,0.029610579299038053,0.002829296240724481,0.730977423920351,0.5923350763273937,1.729781208026318,0.6097309646565642,0.49812418674445874,0.9676363865825883,1.2316570212818592,-0.35790542192602415
DPWGAN,constant,0.5,2.0,2,20102002,OK,higher_order_dpwgan_sweep_constant\beta_int_0.500\eps_2\synthetic_rep_02.csv,2.0,74,0.5039110922736454,0.002414487317756396,0.0,0.9653447932694739,-0.029044740257467422,0.02361378757189041,0.21872124905334053,0.6186406785457006,0.5329558325311128,2.597568209921573,0.11993314150496781,0.49812418674445874,0.9676363865825883,2.099444023177114,-0.8477032450776205
DPWGAN,constant,0.5,2.0,3,20102003,OK,higher_order_dpwgan_sweep_constant\beta_int_0.500\eps_2\synthetic_rep_03.csv,2.0,74,0.5039110922736454,0.002414487317756396,0.0,0.9653447932694739,0.009800250670338982,0.002967188238382719,0.0009593918726134218,0.8792907651031092,0.4941108416033064,2.033189278837805,0.46081553917279794,0.49812418674445874,0.9676363865825883,1.5350650920933462,-0.5068208474097904
DPWGAN,constant,0.5,2.0,4,20102004,OK,higher_order_dpwgan_sweep_constant\beta_int_0.500\eps_2\synthetic_rep_04.csv,2.0,74,0.5039110922736454,0.002414487317756396,0.0,0.9653447932694739,-0.055518246630860774,0.028397469136084295,0.05059798659108098,0.8325757784501882,0.5594293389045062,1.5392881768405124,0.6909550774785571,0.49812418674445874,0.9676363865825883,1.0411639900960536,-0.2766813091040312
DPWGAN,constant,0.5,2.0,5,20102005,OK,higher_order_dpwgan_sweep_constant\beta_int_0.500\eps_2\synthetic_rep_05.csv,2.0,74,0.5039110922736454,0.002414487317756396,0.0,0.9653447932694739,-0.09503494104263187,0.041729370847400776,0.02277669580123232,0.6216629201772719,0.5989460333162773,2.960865353729796,-0.14345495774689532,0.49812418674445874,0.9676363865825883,2.4627411669853374,-1.1110913443294836
DPWGAN,constant,0.5,3.0,1,20103001,OK,higher_order_dpwgan_sweep_constant\beta_int_0.500\eps_3\synthetic_rep_01.csv,2.0,143,0.5039110922736454,0.002414487317756396,0.0,0.9653447932694739,-0.006396309071120397,0.00876461781143047,0.46553226500293327,0.9135910323038364,0.5103074013447658,1.3345321516688589,0.7677050181148063,0.49812418674445874,0.9676363865825883,0.8364079649244001,-0.19993136846778203
DPWGAN,constant,0.5,3.0,2,20103002,OK,higher_order_dpwgan_sweep_constant\beta_int_0.500\eps_3\synthetic_rep_02.csv,2.0,143,0.5039110922736454,0.002414487317756396,0.0,0.9653447932694739,0.006457422825929732,0.004138520324516365,0.11870650783159542,0.949755395779749,0.49745366944771563,1.6647628146129476,0.6385181646348668,0.49812418674445874,0.9676363865825883,1.1666386278684888,-0.32911822194772156
DPWGAN,constant,0.5,3.0,3,20103003,OK,higher_order_dpwgan_sweep_constant\beta_int_0.500\eps_3\synthetic_rep_03.csv,2.0,143,0.5039110922736454,0.002414487317756396,0.0,0.9653447932694739,0.0003643707099664911,0.005405814339221275,0.9462614602692115,0.9513710627806482,0.5035467215636789,1.4064706648121146,0.7419861006536528,0.49812418674445874,0.9676363865825883,0.9083464780676558,-0.22565028592893555
DPWGAN,constant,0.5,3.0,4,20103004,OK,higher_order_dpwgan_sweep_constant\beta_int_0.500\eps_3\synthetic_rep_04.csv,2.0,143,0.5039110922736454,0.002414487317756396,0.0,0.9653447932694739,-0.008765752531577384,0.0038098718879556568,0.021417581550481284,0.8984762409000923,0.5126768448052228,1.295852186627253,0.7809755102340055,0.49812418674445874,0.9676363865825883,0.7977279998827942,-0.18666087634858286
DPWGAN,constant,0.5,3.0,5,20103005,OK,higher_order_dpwgan_sweep_constant\beta_int_0.500\eps_3\synthetic_rep_05.csv,2.0,143,0.5039110922736454,0.002414487317756396,0.0,0.9653447932694739,-0.01663122086307475,0.0028858324518565757,8.434350878977346e-09,0.9479742470539675,0.5205423131367202,1.7234429715432247,0.612585759854895,0.49812418674445874,0.9676363865825883,1.2253187847987659,-0.3550506267276933
DPWGAN,constant,0.5,4.0,1,20104001,OK,higher_order_dpwgan_sweep_constant\beta_int_0.500\eps_4\synthetic_rep_01.csv,2.0,244,0.5039110922736454,0.002414487317756396,0.0,0.9653447932694739,-0.00039772710647934494,0.0025025819436701098,0.8737289129512441,0.955973003295538,0.5043088193801247,1.0902334305697712,0.8449682192833838,0.49812418674445874,0.9676363865825883,0.5921092438253124,-0.12266816729920449
